customer_id,signup_date,signup_month,plan,region,acquisition_channel,industry,seats,monthly_mrr,onboarding_completed,integrations_connected,weekly_active_days,support_tickets_90d,payment_failures_90d,csat_score,status,churn_month,churn_reason,tenure_months
CUST-0582,2025-10-03,2025-10-01,Growth,North America,Referral,Creator Tools,2,91.02,Yes,1,4.3,2,0,8.4,Active,,,9
CUST-0583,2026-03-20,2026-03-01,Starter,Europe,Partner,Healthcare,4,25.63,No,2,3.9,1,0,8.5,Active,,,4
CUST-0584,2026-02-04,2026-02-01,Starter,Europe,Organic,B2B SaaS,2,25.98,No,2,1.4,2,0,8.4,Active,,,5
CUST-0585,2025-03-10,2025-03-01,Business,Europe,Paid Search,Retail,18,125.72,Yes,2,3.7,1,0,8.8,Active,,,16
CUST-0586,2025-06-21,2025-06-01,Starter,Europe,Referral,Retail,1,30.92,Yes,0,3.0,2,0,7.3,Active,,,13
CUST-0587,2026-03-05,2026-03-01,Starter,APAC,Referral,Healthcare,1,28.94,No,0,0.0,2,0,5.9,Churned,2026-06-01,Price sensitivity,3
CUST-0588,2025-05-28,2025-05-01,Growth,APAC,Partner,B2B SaaS,4,69.12,Yes,2,2.7,1,1,7.4,Active,,,14
CUST-0589,2025-09-10,2025-09-01,Growth,MEA,Paid Search,B2B SaaS,12,69.88,Yes,0,4.5,1,0,7.5,Churned,2026-06-01,Switched competitor,9
CUST-0590,2025-09-24,2025-09-01,Growth,North America,Organic,Retail,7,68.96,No,0,0.6,2,0,8.1,Churned,2026-02-01,Price sensitivity,5
CUST-0591,2026-03-03,2026-03-01,Business,APAC,Paid Search,Creator Tools,15,135.51,Yes,3,6.1,1,0,8.2,Active,,,4
CUST-0592,2025-01-28,2025-01-01,Growth,North America,Partner,Creator Tools,3,87.64,No,1,0.2,3,1,6.2,Active,,,18
CUST-0593,2025-08-14,2025-08-01,Enterprise,North America,Organic,EdTech,67,361.85,Yes,6,6.7,3,0,6.6,Active,,,11
CUST-0594,2025-04-16,2025-04-01,Growth,North America,Organic,FinTech,5,74.58,Yes,0,1.3,0,0,8.0,Churned,2025-12-01,Switched competitor,8
CUST-0595,2026-02-19,2026-02-01,Business,Europe,Paid Search,Retail,18,141.65,No,3,1.8,3,0,5.9,Active,,,5
CUST-0596,2025-07-08,2025-07-01,Business,North America,Referral,Creator Tools,15,134.26,Yes,4,7.0,3,0,6.6,Active,,,12
CUST-0597,2025-11-18,2025-11-01,Growth,North America,Paid Search,Healthcare,2,91.66,Yes,3,4.8,1,0,8.3,Active,,,8
CUST-0598,2025-05-03,2025-05-01,Business,Europe,Partner,EdTech,15,137.91,Yes,0,4.2,2,1,8.6,Churned,2026-02-01,Payment failure,9
CUST-0599,2025-02-25,2025-02-01,Business,North America,Partner,Creator Tools,21,141.56,Yes,2,2.7,1,0,6.1,Active,,,17
CUST-0600,2026-02-12,2026-02-01,Starter,Europe,Organic,FinTech,1,25.69,Yes,2,5.2,2,1,7.8,Active,,,5
CUST-0601,2026-01-03,2026-01-01,Starter,Europe,Organic,Healthcare,1,22.67,Yes,0,2.5,0,0,7.1,Churned,2026-03-01,Price sensitivity,2
CUST-0602,2026-01-10,2026-01-01,Business,North America,Referral,Healthcare,16,169.68,Yes,0,2.8,2,0,6.6,Active,,,6
CUST-0603,2025-10-10,2025-10-01,Business,North America,Paid Search,FinTech,18,136.77,Yes,3,5.7,2,1,8.3,Active,,,9
CUST-0604,2025-06-20,2025-06-01,Starter,North America,Paid Search,Creator Tools,5,33.54,Yes,0,3.4,2,0,6.9,Active,,,13
CUST-0605,2026-01-11,2026-01-01,Enterprise,LATAM,Referral,Retail,66,302.73,Yes,6,6.2,3,1,7.1,Active,,,6
CUST-0606,2025-12-28,2025-12-01,Enterprise,Europe,Paid Search,B2B SaaS,69,426.32,Yes,6,5.2,1,0,9.5,Churned,2026-06-01,Switched competitor,6
CUST-0607,2025-01-09,2025-01-01,Starter,APAC,Referral,Retail,1,30.38,Yes,0,4.7,2,0,6.8,Churned,2025-02-01,Missing integration,1
CUST-0608,2025-06-03,2025-06-01,Growth,North America,Referral,Healthcare,6,92.23,No,3,4.0,3,0,8.1,Churned,2026-01-01,Poor onboarding,7
CUST-0609,2026-03-09,2026-03-01,Starter,LATAM,Referral,Retail,1,26.87,No,0,1.0,0,0,7.9,Churned,2026-05-01,Poor onboarding,2
CUST-0610,2026-03-21,2026-03-01,Starter,MEA,Organic,EdTech,1,25.82,Yes,0,5.6,2,0,6.5,Active,,,4
CUST-0611,2026-01-23,2026-01-01,Starter,North America,Referral,EdTech,1,28.29,No,2,4.0,5,3,5.9,Active,,,6
CUST-0612,2025-03-17,2025-03-01,Business,Europe,Partner,Retail,23,141.81,Yes,1,3.4,3,0,7.2,Active,,,16
CUST-0613,2026-03-23,2026-03-01,Starter,APAC,Referral,Healthcare,4,26.33,Yes,0,3.0,0,1,8.1,Active,,,4
CUST-0614,2026-01-14,2026-01-01,Growth,APAC,Partner,Healthcare,6,90.68,Yes,3,5.4,2,0,6.0,Active,,,6
CUST-0615,2025-01-04,2025-01-01,Starter,APAC,Partner,Creator Tools,1,31.82,No,1,2.3,1,0,4.5,Active,,,18
CUST-0616,2025-10-23,2025-10-01,Starter,North America,Referral,Healthcare,4,30.65,No,1,0.0,0,0,6.6,Active,,,9
CUST-0617,2025-08-25,2025-08-01,Growth,North America,Organic,Retail,5,72.49,No,2,2.3,2,0,6.7,Active,,,11
CUST-0618,2026-01-08,2026-01-01,Starter,North America,Partner,Retail,3,28.33,Yes,0,3.8,0,0,8.5,Active,,,6
CUST-0619,2025-12-14,2025-12-01,Growth,Europe,Partner,EdTech,9,79.34,Yes,2,4.9,1,2,9.1,Active,,,7
CUST-0620,2025-03-07,2025-03-01,Growth,Europe,Organic,Retail,5,86.39,No,1,3.4,2,0,7.6,Churned,2026-04-01,Poor onboarding,13
CUST-0621,2025-09-03,2025-09-01,Business,MEA,Referral,EdTech,18,133.41,No,3,1.2,2,0,7.4,Active,,,10
CUST-0622,2025-06-02,2025-06-01,Growth,LATAM,Referral,Healthcare,4,73.64,Yes,0,1.2,1,2,6.6,Active,,,13
CUST-0623,2025-12-09,2025-12-01,Growth,Europe,Organic,Creator Tools,5,76.71,Yes,2,6.2,3,0,6.6,Active,,,7
CUST-0624,2025-12-20,2025-12-01,Starter,Europe,Partner,Creator Tools,1,26.44,Yes,0,5.4,1,1,7.7,Active,,,7
CUST-0625,2025-09-04,2025-09-01,Starter,MEA,Referral,Healthcare,2,30.39,Yes,0,3.5,2,0,9.9,Active,,,10
CUST-0626,2026-01-16,2026-01-01,Growth,APAC,Organic,Healthcare,8,77.34,Yes,0,4.7,0,0,8.4,Active,,,6
CUST-0627,2025-06-02,2025-06-01,Starter,APAC,Paid Search,EdTech,1,27.65,Yes,0,4.0,1,2,9.4,Active,,,13
CUST-0628,2025-01-13,2025-01-01,Starter,APAC,Content,Retail,1,32.72,Yes,0,3.9,1,3,8.5,Active,,,18
CUST-0629,2026-02-11,2026-02-01,Starter,Europe,Organic,EdTech,1,31.44,Yes,3,4.9,0,0,9.7,Active,,,5
CUST-0630,2026-01-27,2026-01-01,Business,APAC,Organic,B2B SaaS,17,144.46,No,2,2.8,2,0,7.4,Active,,,6
CUST-0631,2025-04-24,2025-04-01,Growth,Europe,Referral,Healthcare,12,74.73,No,0,2.4,1,2,7.6,Active,,,15
CUST-0632,2025-10-16,2025-10-01,Starter,APAC,Paid Search,Creator Tools,3,30.87,Yes,2,3.0,1,0,8.5,Active,,,9
CUST-0633,2025-08-16,2025-08-01,Growth,APAC,Paid Search,B2B SaaS,8,79.26,No,2,2.9,2,0,7.5,Active,,,11
CUST-0634,2025-02-16,2025-02-01,Starter,North America,Paid Search,FinTech,5,27.59,Yes,0,2.6,0,0,8.3,Active,,,17
CUST-0635,2025-11-11,2025-11-01,Growth,Europe,Partner,B2B SaaS,7,76.73,No,2,2.8,1,0,9.1,Active,,,8
CUST-0636,2026-02-16,2026-02-01,Starter,APAC,Paid Search,B2B SaaS,1,23.99,No,0,1.5,2,3,6.4,Churned,2026-03-01,Price sensitivity,1
CUST-0637,2025-11-23,2025-11-01,Starter,Europe,Paid Search,FinTech,4,28.18,No,2,1.7,3,1,7.8,Churned,2026-05-01,Price sensitivity,6
CUST-0638,2025-02-20,2025-02-01,Growth,North America,Paid Search,Retail,4,85.51,No,2,2.4,2,0,8.3,Active,,,17
CUST-0639,2025-08-09,2025-08-01,Growth,APAC,Organic,Retail,8,84.50,Yes,1,2.8,2,0,8.5,Active,,,11
CUST-0640,2026-03-24,2026-03-01,Business,APAC,Paid Search,FinTech,20,142.26,Yes,1,3.7,2,0,8.4,Churned,2026-05-01,Missing integration,2
CUST-0641,2025-09-04,2025-09-01,Starter,Europe,Referral,B2B SaaS,4,23.02,Yes,0,4.4,3,2,5.9,Active,,,10
CUST-0642,2025-08-23,2025-08-01,Business,APAC,Partner,Creator Tools,20,151.90,Yes,4,6.0,4,0,7.2,Active,,,11
CUST-0643,2025-04-24,2025-04-01,Enterprise,North America,Paid Search,FinTech,69,317.06,Yes,4,5.5,1,0,10.0,Churned,2026-05-01,Price sensitivity,13
CUST-0644,2025-12-16,2025-12-01,Enterprise,APAC,Paid Search,Creator Tools,66,457.43,Yes,4,4.2,0,0,7.5,Active,,,7
CUST-0645,2025-03-14,2025-03-01,Business,North America,Paid Search,B2B SaaS,19,137.55,Yes,4,5.8,2,0,10.0,Active,,,16
CUST-0646,2026-03-24,2026-03-01,Enterprise,Europe,Content,Creator Tools,71,395.66,Yes,4,4.8,0,0,9.5,Active,,,4
CUST-0647,2025-04-17,2025-04-01,Starter,APAC,Referral,EdTech,1,29.00,Yes,0,3.0,1,2,7.3,Churned,2025-06-01,Poor onboarding,2
CUST-0648,2026-02-24,2026-02-01,Business,North America,Organic,B2B SaaS,19,164.10,Yes,0,2.9,2,1,7.2,Active,,,5
CUST-0649,2025-06-16,2025-06-01,Starter,Europe,Referral,Retail,1,28.89,Yes,0,1.7,1,0,6.4,Churned,2025-11-01,Low product usage,5
CUST-0650,2025-06-17,2025-06-01,Business,North America,Paid Search,EdTech,21,149.57,No,2,1.0,2,0,6.3,Active,,,13
CUST-0651,2025-03-12,2025-03-01,Business,North America,Paid Search,Healthcare,15,139.29,Yes,3,4.1,2,0,9.1,Active,,,16
CUST-0652,2025-08-27,2025-08-01,Starter,APAC,Partner,Creator Tools,1,33.36,No,0,0.7,5,0,6.6,Churned,2026-03-01,Missing integration,7
CUST-0653,2026-03-17,2026-03-01,Starter,MEA,Referral,FinTech,2,28.46,No,1,1.7,2,0,6.4,Churned,2026-05-01,Price sensitivity,2
CUST-0654,2025-05-22,2025-05-01,Growth,APAC,Organic,FinTech,1,73.21,Yes,2,2.5,2,1,6.3,Active,,,14
CUST-0655,2025-08-11,2025-08-01,Business,North America,Referral,Healthcare,18,171.39,No,2,1.4,3,0,7.2,Active,,,11
CUST-0656,2025-07-17,2025-07-01,Business,Europe,Referral,EdTech,21,149.13,Yes,3,5.0,1,0,7.7,Active,,,12
CUST-0657,2025-12-16,2025-12-01,Starter,MEA,Paid Search,FinTech,1,21.42,Yes,0,3.1,1,0,9.2,Active,,,7
CUST-0658,2025-08-15,2025-08-01,Starter,APAC,Partner,Creator Tools,1,30.45,No,2,2.2,3,0,7.3,Active,,,11
CUST-0659,2026-02-12,2026-02-01,Starter,North America,Paid Search,Creator Tools,4,24.09,No,1,2.1,2,0,6.3,Active,,,5
CUST-0660,2025-03-16,2025-03-01,Growth,North America,Partner,Healthcare,8,68.70,Yes,2,3.6,2,0,8.1,Churned,2025-08-01,Low product usage,5
CUST-0661,2025-04-18,2025-04-01,Starter,APAC,Partner,Creator Tools,4,27.12,No,0,2.6,4,2,5.2,Active,,,15
CUST-0662,2025-03-24,2025-03-01,Growth,LATAM,Paid Search,B2B SaaS,5,89.87,Yes,2,5.7,0,0,9.9,Active,,,16
CUST-0663,2025-08-04,2025-08-01,Business,Europe,Content,Retail,19,139.20,Yes,3,3.9,1,0,9.2,Active,,,11
CUST-0664,2025-01-13,2025-01-01,Business,APAC,Organic,Creator Tools,13,137.78,Yes,4,5.3,0,0,9.6,Active,,,18
CUST-0665,2025-07-03,2025-07-01,Growth,APAC,Partner,Creator Tools,8,72.01,Yes,1,2.9,1,0,7.7,Active,,,12
CUST-0666,2025-10-06,2025-10-01,Growth,North America,Organic,Retail,5,84.28,No,0,0.6,1,0,8.1,Churned,2026-04-01,Low product usage,6
CUST-0667,2025-08-25,2025-08-01,Starter,MEA,Partner,Creator Tools,1,29.29,No,0,2.6,2,0,7.0,Churned,2025-09-01,Company downsized,1
CUST-0668,2026-02-09,2026-02-01,Starter,Europe,Organic,B2B SaaS,1,26.92,No,1,2.1,1,0,8.3,Active,,,5
CUST-0669,2025-04-28,2025-04-01,Starter,North America,Paid Search,Healthcare,4,28.98,No,0,0.2,1,0,6.3,Churned,2025-05-01,Low product usage,1
CUST-0670,2025-05-19,2025-05-01,Growth,APAC,Content,EdTech,4,62.08,No,1,3.2,1,1,8.2,Active,,,14
CUST-0671,2025-09-23,2025-09-01,Enterprise,North America,Organic,EdTech,73,450.45,Yes,4,5.2,3,2,7.9,Active,,,10
CUST-0672,2026-02-08,2026-02-01,Growth,MEA,Organic,EdTech,1,67.65,Yes,0,2.1,2,0,7.6,Active,,,5
CUST-0673,2026-01-21,2026-01-01,Enterprise,APAC,Paid Search,B2B SaaS,71,390.96,Yes,5,3.5,3,1,7.9,Active,,,6
CUST-0674,2025-06-27,2025-06-01,Growth,APAC,Partner,Healthcare,8,66.28,Yes,2,2.8,4,0,8.0,Churned,2025-12-01,Poor onboarding,6
CUST-0675,2025-06-02,2025-06-01,Business,North America,Organic,FinTech,17,126.23,No,1,1.4,2,0,5.6,Active,,,13
CUST-0676,2025-03-10,2025-03-01,Business,North America,Organic,FinTech,15,174.75,Yes,1,3.8,1,0,8.9,Active,,,16
CUST-0677,2025-11-19,2025-11-01,Business,North America,Paid Search,Creator Tools,17,145.77,Yes,3,3.6,0,0,9.7,Active,,,8
CUST-0678,2026-01-21,2026-01-01,Starter,Europe,Partner,B2B SaaS,3,29.83,No,3,4.1,1,0,8.4,Active,,,6
CUST-0679,2026-03-17,2026-03-01,Starter,Europe,Paid Search,B2B SaaS,4,27.37,Yes,2,5.0,0,1,8.7,Churned,2026-05-01,Price sensitivity,2
CUST-0680,2025-02-05,2025-02-01,Growth,North America,Organic,Retail,4,70.67,No,4,2.9,3,0,7.5,Active,,,17
CUST-0681,2025-04-18,2025-04-01,Growth,Europe,Organic,EdTech,5,88.41,Yes,2,3.7,2,1,7.0,Active,,,15
CUST-0682,2025-06-21,2025-06-01,Starter,Europe,Paid Search,B2B SaaS,5,30.36,Yes,2,4.7,0,0,8.3,Active,,,13
CUST-0683,2025-06-17,2025-06-01,Growth,North America,Organic,Creator Tools,3,77.06,Yes,3,5.8,0,0,7.3,Active,,,13
CUST-0684,2025-10-04,2025-10-01,Growth,LATAM,Organic,B2B SaaS,4,81.80,Yes,1,4.7,3,1,7.0,Active,,,9
CUST-0685,2026-01-25,2026-01-01,Growth,North America,Organic,Healthcare,1,88.34,Yes,1,5.3,1,0,9.3,Active,,,6
CUST-0686,2025-07-26,2025-07-01,Starter,Europe,Organic,B2B SaaS,3,23.96,Yes,2,3.7,1,0,7.1,Active,,,12
CUST-0687,2025-05-17,2025-05-01,Growth,North America,Organic,FinTech,5,70.28,Yes,0,3.4,1,0,7.7,Active,,,14
CUST-0688,2025-07-04,2025-07-01,Starter,North America,Paid Search,Creator Tools,1,27.72,No,2,3.0,3,0,7.3,Churned,2025-11-01,Price sensitivity,4
CUST-0689,2025-11-18,2025-11-01,Growth,North America,Organic,EdTech,5,77.93,No,1,0.3,1,0,8.5,Churned,2026-02-01,Company downsized,3
CUST-0690,2025-03-14,2025-03-01,Growth,APAC,Referral,Retail,4,74.51,Yes,1,4.7,1,3,10.0,Active,,,16
CUST-0691,2025-10-21,2025-10-01,Starter,North America,Organic,Retail,1,21.78,No,0,1.2,5,0,6.9,Active,,,9
CUST-0692,2025-09-24,2025-09-01,Starter,North America,Organic,Retail,2,30.69,Yes,0,1.5,1,0,8.7,Churned,2025-12-01,Switched competitor,3
CUST-0693,2025-11-07,2025-11-01,Business,Europe,Paid Search,B2B SaaS,17,113.61,No,4,5.0,2,0,8.5,Active,,,8
CUST-0694,2026-02-08,2026-02-01,Growth,North America,Organic,Healthcare,5,81.80,Yes,2,5.8,0,1,9.6,Active,,,5
CUST-0695,2025-12-24,2025-12-01,Starter,North America,Paid Search,FinTech,1,30.28,Yes,0,4.6,2,0,9.9,Churned,2026-05-01,Payment failure,5
CUST-0696,2025-01-13,2025-01-01,Business,Europe,Referral,Healthcare,22,121.74,Yes,2,4.0,2,0,8.0,Active,,,18
CUST-0697,2025-09-09,2025-09-01,Growth,LATAM,Organic,FinTech,3,73.32,Yes,3,4.6,0,0,8.9,Active,,,10
CUST-0698,2025-04-06,2025-04-01,Starter,Europe,Organic,B2B SaaS,5,31.37,Yes,1,4.0,0,0,7.9,Active,,,15
CUST-0699,2025-01-01,2025-01-01,Starter,LATAM,Organic,FinTech,9,29.85,No,2,2.8,2,0,7.4,Active,,,18
CUST-0700,2025-09-14,2025-09-01,Business,Europe,Organic,Retail,21,140.11,No,4,4.7,3,0,7.2,Active,,,10
CUST-0701,2025-09-24,2025-09-01,Business,Europe,Organic,Retail,17,146.79,Yes,3,4.3,2,1,8.6,Active,,,10
CUST-0702,2025-12-15,2025-12-01,Growth,Europe,Partner,Healthcare,5,81.38,No,0,2.4,3,0,7.0,Active,,,7
CUST-0703,2026-01-06,2026-01-01,Starter,APAC,Referral,FinTech,1,32.46,Yes,0,4.5,0,1,9.7,Active,,,6
CUST-0704,2025-08-24,2025-08-01,Starter,APAC,Content,Healthcare,2,24.48,No,1,2.4,3,0,6.4,Active,,,11
CUST-0705,2025-02-12,2025-02-01,Growth,North America,Paid Search,EdTech,7,92.53,Yes,1,3.8,1,0,10.0,Active,,,17
CUST-0706,2026-01-17,2026-01-01,Starter,LATAM,Organic,EdTech,1,25.58,Yes,0,3.2,0,0,7.7,Active,,,6
CUST-0707,2026-03-17,2026-03-01,Starter,North America,Partner,B2B SaaS,4,27.05,No,0,0.2,4,0,7.9,Active,,,4
CUST-0708,2025-08-17,2025-08-01,Enterprise,LATAM,Paid Search,FinTech,74,373.22,Yes,4,4.9,2,0,8.7,Active,,,11
CUST-0709,2025-08-05,2025-08-01,Growth,North America,Content,FinTech,9,91.01,Yes,2,5.1,1,0,9.5,Active,,,11
CUST-0710,2026-03-05,2026-03-01,Starter,North America,Organic,Healthcare,2,30.76,Yes,2,4.8,1,0,6.8,Active,,,4
CUST-0711,2025-11-05,2025-11-01,Starter,MEA,Content,Healthcare,1,34.20,No,1,2.0,2,0,8.6,Churned,2026-04-01,Missing integration,5
CUST-0712,2025-07-28,2025-07-01,Business,Europe,Partner,Creator Tools,20,154.77,Yes,2,2.7,0,0,8.1,Active,,,12
CUST-0713,2025-05-12,2025-05-01,Starter,North America,Referral,FinTech,1,26.56,No,1,3.2,4,0,6.7,Active,,,14
CUST-0714,2025-07-20,2025-07-01,Starter,APAC,Partner,EdTech,1,22.93,Yes,0,4.6,2,0,8.7,Active,,,12
CUST-0715,2025-11-15,2025-11-01,Business,Europe,Paid Search,Creator Tools,17,148.40,No,1,0.7,4,0,6.2,Active,,,8
CUST-0716,2025-09-09,2025-09-01,Starter,APAC,Paid Search,FinTech,1,24.65,Yes,1,3.9,0,0,8.5,Active,,,10
CUST-0717,2025-07-13,2025-07-01,Business,APAC,Organic,Creator Tools,20,137.67,No,2,3.8,3,1,6.7,Churned,2026-03-01,Price sensitivity,8
CUST-0718,2025-07-15,2025-07-01,Business,APAC,Content,Healthcare,21,147.63,Yes,1,4.0,2,0,7.3,Active,,,12
CUST-0719,2025-04-03,2025-04-01,Growth,LATAM,Partner,Healthcare,4,62.97,Yes,1,4.5,0,0,10.0,Active,,,15
CUST-0720,2026-03-15,2026-03-01,Business,North America,Organic,Healthcare,20,146.52,Yes,2,4.4,3,1,5.7,Active,,,4
CUST-0721,2025-01-20,2025-01-01,Growth,Europe,Partner,Retail,6,74.28,Yes,2,5.3,0,0,7.8,Active,,,18
CUST-0722,2025-07-08,2025-07-01,Starter,North America,Content,FinTech,5,25.73,Yes,0,4.0,0,0,10.0,Active,,,12
CUST-0723,2025-06-26,2025-06-01,Business,North America,Paid Search,B2B SaaS,18,132.61,Yes,0,2.1,1,0,7.3,Active,,,13
CUST-0724,2025-08-21,2025-08-01,Starter,North America,Referral,FinTech,1,30.39,Yes,0,1.5,3,0,6.7,Active,,,11
CUST-0725,2026-03-13,2026-03-01,Starter,Europe,Paid Search,B2B SaaS,1,21.38,Yes,1,5.6,0,3,9.9,Active,,,4
CUST-0726,2025-07-04,2025-07-01,Business,North America,Organic,Creator Tools,19,157.04,Yes,1,3.6,0,0,8.6,Active,,,12
CUST-0727,2025-07-04,2025-07-01,Enterprise,Europe,Content,Creator Tools,71,418.92,Yes,4,5.8,2,0,9.4,Active,,,12
CUST-0728,2025-05-21,2025-05-01,Growth,North America,Referral,Retail,6,72.78,Yes,3,4.8,1,0,8.6,Active,,,14
CUST-0729,2025-08-01,2025-08-01,Business,Europe,Paid Search,EdTech,19,136.42,No,3,4.4,2,1,9.0,Active,,,11
CUST-0730,2026-02-25,2026-02-01,Starter,North America,Referral,EdTech,1,34.20,No,2,4.6,2,0,10.0,Churned,2026-06-01,Price sensitivity,4
CUST-0731,2026-03-15,2026-03-01,Enterprise,Europe,Paid Search,Creator Tools,75,404.25,No,4,3.0,4,0,9.2,Active,,,4
CUST-0732,2026-01-22,2026-01-01,Growth,APAC,Organic,Retail,5,79.26,Yes,0,1.8,0,0,5.9,Active,,,6
CUST-0733,2025-08-07,2025-08-01,Starter,APAC,Paid Search,Creator Tools,7,25.47,Yes,1,3.7,1,3,7.4,Active,,,11
CUST-0734,2025-04-03,2025-04-01,Starter,Europe,Content,Retail,3,26.32,Yes,1,3.5,1,2,7.2,Active,,,15
CUST-0735,2026-02-24,2026-02-01,Growth,LATAM,Paid Search,B2B SaaS,5,84.41,Yes,2,3.8,3,0,6.3,Active,,,5
CUST-0736,2025-07-23,2025-07-01,Starter,North America,Content,B2B SaaS,6,28.83,No,0,3.2,0,1,6.6,Churned,2025-09-01,Missing integration,2
CUST-0737,2026-02-10,2026-02-01,Starter,LATAM,Referral,Healthcare,1,31.40,Yes,3,4.7,1,0,7.9,Active,,,5
CUST-0738,2025-08-22,2025-08-01,Growth,North America,Organic,FinTech,10,74.60,No,3,2.3,2,2,7.4,Active,,,11
CUST-0739,2025-06-28,2025-06-01,Growth,North America,Organic,FinTech,6,81.76,No,0,1.2,3,0,6.4,Churned,2026-04-01,Missing integration,10
CUST-0740,2025-09-07,2025-09-01,Business,APAC,Organic,EdTech,22,173.76,No,1,0.6,5,0,6.1,Active,,,10
CUST-0741,2025-09-08,2025-09-01,Starter,North America,Partner,Creator Tools,1,31.84,Yes,0,4.0,1,0,8.6,Active,,,10
CUST-0742,2025-11-06,2025-11-01,Growth,North America,Organic,EdTech,3,84.26,Yes,2,4.2,1,0,6.3,Active,,,8
CUST-0743,2025-02-21,2025-02-01,Business,Europe,Partner,Creator Tools,20,147.86,Yes,2,3.3,1,0,6.6,Active,,,17
CUST-0744,2026-02-08,2026-02-01,Starter,APAC,Organic,Creator Tools,4,29.79,No,0,2.4,1,1,8.2,Active,,,5
CUST-0745,2026-03-05,2026-03-01,Business,North America,Content,Creator Tools,13,138.23,No,1,2.3,2,0,7.4,Churned,2026-04-01,Company downsized,1
CUST-0746,2025-10-25,2025-10-01,Business,Europe,Organic,Creator Tools,13,173.62,Yes,1,4.9,2,1,8.2,Churned,2026-03-01,Switched competitor,5
CUST-0747,2025-01-07,2025-01-01,Starter,APAC,Organic,B2B SaaS,5,29.00,No,1,0.5,2,0,6.1,Churned,2025-12-01,Poor onboarding,11
CUST-0748,2026-01-03,2026-01-01,Starter,LATAM,Referral,Healthcare,7,27.91,No,0,0.7,4,0,6.4,Churned,2026-06-01,Poor onboarding,5
CUST-0749,2025-03-20,2025-03-01,Starter,Europe,Partner,B2B SaaS,1,33.32,No,0,0.0,2,0,5.9,Active,,,16
CUST-0750,2026-01-19,2026-01-01,Growth,APAC,Content,Retail,8,74.10,Yes,2,3.9,1,0,7.6,Active,,,6
CUST-0751,2025-03-10,2025-03-01,Growth,LATAM,Organic,B2B SaaS,4,81.88,Yes,1,3.0,2,3,6.4,Active,,,16
CUST-0752,2026-02-07,2026-02-01,Growth,MEA,Content,EdTech,7,90.59,Yes,2,4.4,1,0,7.2,Churned,2026-05-01,Switched competitor,3
CUST-0753,2026-03-01,2026-03-01,Growth,North America,Paid Search,Creator Tools,7,82.85,Yes,3,4.9,0,1,10.0,Active,,,4
CUST-0754,2025-06-07,2025-06-01,Growth,North America,Content,B2B SaaS,1,76.32,Yes,2,3.6,0,0,9.2,Active,,,13
CUST-0755,2025-02-19,2025-02-01,Business,APAC,Referral,EdTech,18,145.28,Yes,2,3.1,3,2,7.8,Active,,,17
CUST-0756,2025-03-23,2025-03-01,Starter,LATAM,Content,FinTech,2,25.32,Yes,0,3.3,2,0,7.8,Active,,,16
CUST-0757,2026-01-23,2026-01-01,Enterprise,Europe,Organic,Healthcare,70,384.10,Yes,3,3.4,1,2,8.1,Active,,,6
CUST-0758,2026-01-07,2026-01-01,Starter,North America,Content,FinTech,4,30.68,Yes,1,4.1,0,0,8.6,Active,,,6
CUST-0759,2025-11-22,2025-11-01,Starter,APAC,Organic,EdTech,1,27.00,Yes,1,3.4,0,1,9.0,Active,,,8
CUST-0760,2026-03-23,2026-03-01,Growth,APAC,Organic,Healthcare,9,65.10,No,3,2.5,3,0,6.7,Active,,,4
CUST-0761,2025-10-02,2025-10-01,Growth,Europe,Referral,Healthcare,9,87.58,No,3,0.5,3,0,5.9,Active,,,9
CUST-0762,2025-07-28,2025-07-01,Growth,Europe,Organic,B2B SaaS,6,82.67,No,0,3.1,4,0,5.7,Churned,2025-10-01,Missing integration,3
CUST-0763,2025-12-14,2025-12-01,Growth,LATAM,Paid Search,B2B SaaS,1,61.70,Yes,2,4.0,0,0,8.7,Active,,,7
CUST-0764,2025-11-11,2025-11-01,Growth,APAC,Paid Search,EdTech,8,81.86,Yes,2,3.1,1,0,8.9,Active,,,8
CUST-0765,2025-08-07,2025-08-01,Enterprise,APAC,Content,Healthcare,64,448.16,Yes,6,5.2,0,0,10.0,Active,,,11
CUST-0766,2025-12-20,2025-12-01,Starter,APAC,Paid Search,Creator Tools,5,23.60,No,0,0.7,4,0,5.3,Churned,2026-06-01,Poor onboarding,6
CUST-0767,2026-02-02,2026-02-01,Growth,North America,Organic,Healthcare,8,71.47,No,1,2.1,0,0,10.0,Active,,,5
CUST-0768,2025-11-10,2025-11-01,Growth,APAC,Organic,Retail,7,81.85,Yes,4,5.3,0,0,9.1,Churned,2026-06-01,Company downsized,7
CUST-0769,2025-07-06,2025-07-01,Growth,APAC,Organic,Healthcare,4,84.03,Yes,2,5.5,0,0,8.5,Active,,,12
CUST-0770,2025-12-18,2025-12-01,Starter,Europe,Organic,FinTech,1,27.81,Yes,1,3.8,1,0,5.9,Churned,2026-01-01,Price sensitivity,1
CUST-0771,2025-02-13,2025-02-01,Growth,Europe,Partner,Creator Tools,5,85.92,Yes,1,3.5,2,1,9.1,Active,,,17
CUST-0772,2026-02-08,2026-02-01,Growth,North America,Referral,FinTech,8,86.43,No,1,2.7,3,0,5.9,Active,,,5
CUST-0773,2025-12-18,2025-12-01,Starter,North America,Organic,FinTech,4,26.65,No,2,2.6,1,0,9.5,Churned,2026-02-01,Switched competitor,2
